"TICKET_ID","OPEN_DATE_KEY","CLOSE_DATE_KEY","CATEGORY_KEY","AGENT_KEY","DEPARTMENT_KEY","PRIORITY_KEY","STATUS_KEY","IMPACT_KEY","RESOLUTION_HOURS","SLA_HOURS","USER_FEEDBACK_RATING","SLA_BREACHED"
"TCKT001770",20250831,20250831,6,5,4,1,1,2,10.31,24,3,0
"TCKT001771",20250908,20250909,3,3,7,1,1,3,10.55,1,1.2,1
"TCKT001772",20250530,20250601,8,2,6,3,3,2,56.32,72,2.6,0
"TCKT001773",20250320,20250321,11,7,5,1,3,2,7.65,8,3.8,0
"TCKT001774",20251114,20251114,10,2,5,1,3,2,9.79,2,2.3,1
"TCKT001775",20250306,20250306,5,4,6,4,1,3,3.48,4,3.8,0
"TCKT001776",20251122,20251122,19,6,7,1,1,2,2.01,4,3.2,0
"TCKT001777",20251029,20251029,4,3,4,2,1,1,13.77,4,1.3,1
"TCKT001778",20250804,20250805,8,2,1,3,3,2,0.85,72,2.1,0
"TCKT001779",20250110,20250110,13,5,2,4,3,2,17.38,48,1.8,0
"TCKT001780",20250118,20250121,17,4,2,1,3,2,54.99,8,2.7,1
"TCKT001781",20250625,20250625,16,7,1,2,3,2,1.39,12,1.2,0
"TCKT001782",20250203,20250203,3,3,4,2,1,2,1.37,1,2.1,1
"TCKT001783",20250408,20250408,1,1,8,2,1,3,1.1,1,3.1,1
"TCKT001784",20251117,20251117,10,2,3,2,1,3,5.7,2,3.7,1
"TCKT001785",20250503,20250504,10,2,5,2,1,2,4.14,2,2.4,1
"TCKT001786",20250102,0,15,6,1,1,6,2,,8,,0
"TCKT001787",20251016,0,6,5,1,3,5,2,,24,,0
"TCKT001788",20250504,20250504,11,7,4,1,3,3,2.45,8,2,0
"TCKT001789",20250119,20250120,13,5,2,2,3,2,43.76,48,1.4,0
"TCKT001790",20250614,20250614,10,2,4,3,1,3,6.15,2,4.7,1
"TCKT001791",20250326,20250326,1,1,7,2,1,1,9.58,1,3.9,1
"TCKT001792",20250623,20250623,19,6,1,4,3,2,1.45,4,4.7,0
"TCKT001793",20250806,20250807,20,4,6,2,3,3,36.91,12,4.2,1
"TCKT001794",20251122,20251122,14,1,2,1,3,3,3.24,48,3.8,0
"TCKT001795",20250504,20250506,4,3,5,2,1,2,46.07,4,1.1,1
"TCKT001796",20251020,20251022,17,4,3,4,3,2,38.35,8,4.8,1
"TCKT001797",20250703,20250703,8,2,2,4,1,3,0.77,72,1.7,0
"TCKT001798",20250215,20250215,15,6,3,4,1,1,7.38,8,3.5,0
"TCKT001799",20250921,20250927,5,4,2,2,3,2,134.14,4,3.6,1
"TCKT001800",20250309,0,20,4,6,1,6,2,,12,,0
"TCKT001801",20250818,20250819,12,3,1,4,3,3,18.64,2,1.8,1
"TCKT001802",20250203,20250203,16,7,4,2,3,3,1.4,12,3.2,0
"TCKT001803",20250303,20250303,17,4,5,4,3,3,1,8,3,0
"TCKT001804",20250224,20250225,12,3,7,2,1,3,15.86,2,2.3,1
"TCKT001805",20250825,20250825,6,5,3,4,3,2,3.84,24,3.3,0
"TCKT001806",20250830,20250831,13,5,5,1,3,3,21.3,48,3.2,0
"TCKT001807",20250326,20250327,3,3,3,1,3,3,6.22,1,1.5,1
"TCKT001808",20250918,0,15,6,1,1,5,3,,8,,0
"TCKT001809",20251125,20251125,12,3,8,4,1,2,1.23,2,4.9,0
"TCKT001810",20250911,20250911,10,2,2,3,1,1,4.63,2,4.8,1
"TCKT001811",20250509,20250513,16,7,8,1,3,2,95.93,12,4.9,1
"TCKT001812",20250816,20250816,20,4,1,3,1,2,2.84,12,2.7,0
"TCKT001813",20250505,20250505,8,2,3,2,3,2,5.74,72,2.1,0
"TCKT001814",20250731,0,19,6,7,2,2,1,,4,,0
"TCKT001815",20251027,20251027,9,7,5,4,3,2,2.55,24,1.8,0
"TCKT001816",20250120,20250122,2,2,1,3,3,3,47.71,1,2.4,1
"TCKT001817",20250120,20250120,12,3,8,3,3,1,9.24,2,3.7,1
"TCKT001818",20250723,20250723,5,4,1,1,3,1,1.7,4,3.8,0
"TCKT001819",20250913,20250917,16,7,8,1,3,3,88.16,12,3.5,1
"TCKT001820",20250721,20250721,17,4,7,1,1,2,1.66,8,1.9,0
"TCKT001821",20250217,20250217,9,7,8,1,3,3,1.94,24,2.4,0
"TCKT001822",20250420,20250424,3,3,5,3,1,3,103.14,1,4.5,1
"TCKT001823",20250331,20250331,3,3,3,4,3,2,0.53,1,1.5,0
"TCKT001824",20250406,20250406,19,6,8,3,3,2,1.49,4,3.4,0
"TCKT001825",20250915,20250915,12,3,5,1,1,3,0.97,2,1.9,0
"TCKT001826",20250426,20250430,20,4,3,1,3,1,96.14,12,1.5,1
"TCKT001827",20251019,20251019,8,2,4,2,1,3,17,72,4.3,0
"TCKT001828",20251006,20251009,4,3,1,3,1,2,72.71,4,2.2,1
"TCKT001829",20250903,20250903,4,3,2,4,1,2,1.69,4,1.8,0
"TCKT001830",20250607,20250607,9,7,6,3,3,1,1.32,24,3.7,0
"TCKT001831",20250507,20250507,2,2,4,3,3,3,5.95,1,1.6,1
"TCKT001832",20251125,0,6,5,6,2,5,1,,24,,0
"TCKT001833",20251011,20251012,6,5,8,3,1,3,22.75,24,2,0
"TCKT001834",20250219,20250219,12,3,3,3,1,3,1.23,2,4.8,0
"TCKT001835",20250731,0,12,3,5,2,6,2,,2,,0
"TCKT001836",20251020,0,1,1,7,4,6,1,,1,,0
"TCKT001837",20250302,20250303,15,6,2,1,3,3,14.1,8,3.4,1
"TCKT001838",20250612,20250613,14,1,1,2,1,2,6.94,48,2,0
"TCKT001839",20250104,20250104,3,3,3,1,3,3,1.66,1,2.3,1
"TCKT001840",20250824,20250825,12,3,4,2,3,1,10.81,2,3.4,1
"TCKT001841",20251106,0,7,6,2,4,5,1,,2,,0
"TCKT001842",20250429,20250501,5,4,4,3,1,3,59.93,4,2.6,1
"TCKT001843",20251023,20251023,16,7,6,2,3,2,0.56,12,1.6,0
"TCKT001844",20250130,20250130,10,2,6,4,1,2,0.93,2,1.3,0
"TCKT001845",20250203,20250203,6,5,7,2,1,3,2.59,24,3.9,0
"TCKT001846",20250619,20250620,4,3,6,1,3,1,15.43,4,3.6,1
"TCKT001847",20250902,20250902,4,3,8,2,1,1,13.99,4,4.3,1
"TCKT001848",20251026,20251027,5,4,6,3,3,1,15.79,4,1.4,1
"TCKT001849",20251020,20251020,8,2,5,4,3,1,3.86,72,1.8,0
"TCKT001850",20250809,20250809,15,6,5,3,1,2,4.17,8,3.5,0
"TCKT001851",20250405,20250406,20,4,3,1,1,1,10.17,12,1.5,0
"TCKT001852",20250102,20250103,13,5,6,3,1,2,23.37,48,1.4,0
"TCKT001853",20250324,20250324,9,7,5,1,3,2,1.09,24,1.3,0
"TCKT001854",20250613,20250614,14,1,8,2,3,3,13.17,48,2.5,0
"TCKT001855",20250102,20250102,18,1,6,1,3,1,1.28,72,1.4,0
"TCKT001856",20250507,20250509,8,2,1,3,3,2,38.26,72,3.5,0
"TCKT001857",20251015,20251015,14,1,7,1,1,3,1.35,48,3.3,0
"TCKT001858",20250305,20250305,3,3,8,2,3,1,10.49,1,2.7,1
"TCKT001859",20250802,20250802,10,2,6,1,3,2,7.8,2,1.7,1
"TCKT001860",20250925,20250925,5,4,5,3,3,1,1.96,4,1.2,0
"TCKT001861",20250427,20250427,15,6,2,1,3,3,8.92,8,2.9,1
"TCKT001862",20250531,20250531,1,1,8,3,1,1,3.27,1,2.7,1
"TCKT001863",20250717,20250722,6,5,6,3,3,3,124.47,24,3.5,1
"TCKT001864",20250710,0,7,6,1,3,6,2,,2,,0
"TCKT001865",20250201,0,17,4,5,1,6,1,,8,,0
"TCKT001866",20250719,20250719,8,2,8,4,1,3,12.1,72,2,0
"TCKT001867",20250122,20250122,16,7,1,2,1,3,1.33,12,1.9,0
"TCKT001868",20250214,20250217,11,7,2,2,1,1,66.07,8,2.4,1
"TCKT001869",20250925,0,7,6,4,4,5,2,,2,,0
"TCKT001870",20250420,20250420,9,7,8,2,1,3,7.61,24,2.3,0
"TCKT001871",20250620,20250621,10,2,1,2,3,1,20.78,2,2.6,1
"TCKT001872",20250108,20250108,16,7,4,2,1,1,2.2,12,2.4,0
"TCKT001873",20250922,20250927,4,3,7,4,3,3,129.78,4,3.9,1
"TCKT001874",20250524,20250527,3,3,3,1,1,2,71.99,1,3.3,1
"TCKT001875",20250222,20250222,20,4,1,4,1,1,6.81,12,4.8,0
"TCKT001876",20251111,20251112,18,1,3,3,1,3,28.67,72,4.2,0
"TCKT001877",20250925,20250929,5,4,2,4,1,3,115.62,4,3.2,1
"TCKT001878",20250221,20250221,4,3,5,4,3,2,6.4,4,4.7,1
"TCKT001879",20250102,20250102,1,1,1,2,1,2,0.97,1,5,0
"TCKT001880",20250508,20250508,14,1,5,1,1,3,3.91,48,3.7,0
"TCKT001881",20250410,20250410,11,7,5,3,3,1,5.87,8,3.5,0
"TCKT001882",20250404,20250404,17,4,8,3,3,3,1.47,8,2.1,0
"TCKT001883",20250627,20250628,18,1,1,2,1,3,7.04,72,3.1,0
"TCKT001884",20251129,20251130,7,6,7,2,3,2,32.27,2,3.5,1
"TCKT001885",20250516,20250518,15,6,8,1,3,2,41.69,8,3.9,1
"TCKT001886",20250505,20250505,13,5,6,4,1,3,1.16,48,2.2,0
"TCKT001887",20250609,20250609,12,3,8,4,3,2,2.62,2,4.9,1
"TCKT001888",20251019,20251020,16,7,8,3,1,2,2.46,12,1.5,0
"TCKT001889",20250726,20250730,1,1,6,2,3,3,85.62,1,3.8,1
"TCKT001890",20250203,20250203,3,3,2,2,3,1,1.39,1,4.4,1
"TCKT001891",20250312,20250312,18,1,3,4,1,2,11.51,72,1.2,0
"TCKT001892",20250107,20250107,5,4,6,4,1,3,7.23,4,3.9,1
"TCKT001893",20250908,20250908,18,1,3,1,3,1,5.82,72,1.6,0
"TCKT001894",20251122,20251122,5,4,4,1,1,1,13.42,4,1,1
"TCKT001895",20250811,20250811,11,7,5,4,3,3,7.17,8,4,0
"TCKT001896",20250627,20250630,8,2,7,4,3,2,89.9,72,3.7,1
"TCKT001897",20251116,20251118,7,6,7,2,3,1,47.05,2,1.7,1
"TCKT001898",20250528,0,20,4,5,2,2,2,,12,,0
"TCKT001899",20250215,20250215,9,7,1,1,3,3,1.31,24,3.4,0
"TCKT001900",20250124,20250125,10,2,7,4,3,3,10.76,2,1.1,1
"TCKT001901",20250906,20250907,3,3,6,2,3,1,4.94,1,2.6,1
"TCKT001902",20250214,20250215,5,4,5,4,3,1,42,4,2.1,1
"TCKT001903",20251012,20251012,4,3,2,1,1,2,4.79,4,3.1,1
"TCKT001904",20250717,20250717,8,2,1,4,3,1,0.97,72,4.5,0
"TCKT001905",20251120,20251120,11,7,1,2,3,3,1.08,8,2.4,0
"TCKT001906",20250225,20250226,10,2,6,1,3,2,19.81,2,4.5,1
"TCKT001907",20251124,20251124,12,3,3,4,3,2,1.34,2,3.3,0
"TCKT001908",20250911,20250911,16,7,7,2,3,3,0.62,12,1.8,0
"TCKT001909",20251110,20251112,19,6,6,3,3,3,43.07,4,3.7,1
"TCKT001910",20250628,20250702,11,7,2,3,3,3,95.11,8,4.6,1
"TCKT001911",20251026,20251029,11,7,2,1,3,1,65.22,8,3.4,1
"TCKT001912",20250915,20250915,6,5,8,2,3,1,15.13,24,2.5,0
"TCKT001913",20251103,20251107,20,4,4,1,1,3,81.05,12,1.4,1
"TCKT001914",20250412,20250413,16,7,8,3,1,1,9.88,12,2.6,0
"TCKT001915",20250613,20250614,17,4,1,4,1,3,7.63,8,2,0
"TCKT001916",20250731,20250731,16,7,4,4,3,3,8.82,12,3.8,0
"TCKT001917",20250419,20250419,2,2,2,3,3,2,19.39,1,4,1
"TCKT001918",20250427,20250427,15,6,2,2,3,2,1.57,8,1.9,0
"TCKT001919",20250504,20250505,1,1,4,4,3,1,22.63,1,1.5,1
"TCKT001920",20250603,20250604,11,7,3,3,1,1,30.08,8,1.8,1
"TCKT001921",20250427,20250427,3,3,6,1,1,1,3.88,1,3.4,1
"TCKT001922",20250208,20250210,15,6,1,2,1,1,42.35,8,3.7,1
"TCKT001923",20250609,20250609,12,3,1,3,1,2,1.08,2,1.1,0
"TCKT001924",20250226,20250228,9,7,2,2,1,3,45.95,24,3.2,1
"TCKT001925",20250406,20250407,16,7,8,4,1,3,6.18,12,4.6,0
"TCKT001926",20250927,20250927,6,5,2,3,3,1,5.59,24,3.2,0
"TCKT001927",20250717,20250717,18,1,5,3,3,3,6.62,72,2.7,0
"TCKT001928",20250409,20250410,14,1,5,4,3,2,31.68,48,4.5,0
"TCKT001929",20250903,20250903,8,2,5,3,1,2,4.32,72,1.6,0
"TCKT001930",20250630,20250630,9,7,1,2,1,1,2.91,24,4.8,0
"TCKT001931",20250327,20250328,3,3,5,1,1,3,10.55,1,2,1
"TCKT001932",20251027,20251030,18,1,1,1,3,3,67.49,72,1.4,0
"TCKT001933",20250910,20250910,19,6,8,1,1,2,8.86,4,3.6,1
"TCKT001934",20250204,20250204,11,7,4,2,1,3,4.26,8,4.5,0
"TCKT001935",20250422,20250422,18,1,4,4,3,3,3.23,72,4.6,0
"TCKT001936",20250406,20250406,9,7,4,4,1,2,1.57,24,1,0
"TCKT001937",20250131,20250131,7,6,5,2,3,2,13.33,2,3.5,1
"TCKT001938",20251028,20251030,6,5,4,3,1,1,29.45,24,1.4,1
"TCKT001939",20250514,20250514,1,1,3,2,1,1,5.28,1,2.2,1
"TCKT001940",20251104,20251104,17,4,2,1,1,2,11.73,8,2.5,1
"TCKT001941",20250802,20250803,12,3,2,1,1,1,1.85,2,1.5,0
"TCKT001942",20250406,20250406,17,4,3,1,3,3,10.67,8,1.3,1
"TCKT001943",20250426,20250427,7,6,6,2,1,3,2.99,2,1.3,1
"TCKT001944",20250925,20250925,4,3,4,3,3,3,0.88,4,4.3,0
"TCKT001945",20250806,20250806,4,3,8,1,3,1,2.78,4,4.6,0
"TCKT001946",20250124,20250128,6,5,5,1,1,3,85.45,24,3.7,1
"TCKT001947",20250322,20250322,10,2,1,3,3,3,0.58,2,4.8,0
"TCKT001948",20250408,20250408,9,7,8,3,1,3,1.49,24,3.9,0
"TCKT001949",20250104,0,2,2,6,3,6,2,,1,,0
"TCKT001950",20251015,20251015,2,2,4,1,3,3,14.94,1,2.5,1
"TCKT001951",20250919,20250919,2,2,1,2,1,2,1.26,1,3.6,1
"TCKT001952",20250908,0,11,7,8,2,6,3,,8,,0
"TCKT001953",20250127,20250128,9,7,7,1,3,1,28.04,24,1.4,1
"TCKT001954",20250813,20250813,20,4,6,1,1,2,3.97,12,3.7,0
"TCKT001955",20250803,20250803,19,6,5,2,3,2,10.63,4,4.7,1
"TCKT001956",20250224,0,9,7,3,3,5,2,,24,,0
"TCKT001957",20250418,20250419,18,1,4,2,3,3,23.1,72,4.5,0
"TCKT001958",20250214,20250214,6,5,1,4,1,2,2.1,24,4.6,0
"TCKT001959",20250602,20250603,13,5,4,1,3,2,22.53,48,4.8,0
"TCKT001960",20250513,20250514,19,6,2,4,1,2,22.27,4,4.5,1
"TCKT001961",20250603,20250603,8,2,3,4,1,3,2.65,72,3.9,0
"TCKT001962",20251004,20251005,9,7,2,1,3,2,35.6,24,2.2,1
"TCKT001963",20250629,20250629,3,3,5,4,3,3,3.98,1,1.1,1
"TCKT001964",20250320,20250321,17,4,2,2,3,1,26.84,8,1.8,1
"TCKT001965",20250115,20250117,10,2,6,1,3,1,43.41,2,4,1
"TCKT001966",20250801,20250801,4,3,6,1,1,2,2.96,4,1.4,0
"TCKT001967",20251111,20251114,17,4,8,3,1,2,83.64,8,4.2,1
"TCKT001968",20250826,20250827,5,4,3,1,3,1,29.42,4,3.5,1
"TCKT001969",20251114,20251114,8,2,6,4,3,1,0.67,72,1.1,0
"TCKT001970",20250415,20250415,13,5,6,2,1,3,4.53,48,3.9,0
"TCKT001971",20250911,0,5,4,8,4,2,3,,4,,0
"TCKT001972",20251105,20251105,7,6,1,2,3,2,3.94,2,3.7,1
"TCKT001973",20250126,20250126,11,7,3,2,1,2,11.67,8,2.2,1
"TCKT001974",20250815,20250820,11,7,1,4,3,1,115.53,8,3.1,1
"TCKT001975",20250414,20250417,6,5,4,1,1,3,78.05,24,1.6,1
"TCKT001976",20251126,20251126,12,3,2,1,3,2,14.26,2,4.4,1
"TCKT001977",20250411,20250411,5,4,7,2,1,2,11.69,4,3.2,1
"TCKT001978",20251128,20251128,7,6,1,3,3,3,1.73,2,1.4,0
"TCKT001979",20250117,20250119,13,5,4,3,1,2,49.5,48,3.6,1
"TCKT001980",20250428,20250430,6,5,2,2,1,2,46.47,24,2.4,1
"TCKT001981",20251009,20251011,12,3,4,2,1,2,40.68,2,4.5,1
"TCKT001982",20250930,20250930,17,4,1,1,1,1,2.25,8,1.4,0
"TCKT001983",20250929,20250929,11,7,1,2,1,3,17.57,8,3.4,1
"TCKT001984",20250420,20250421,18,1,2,3,3,2,7.61,72,1.1,0
"TCKT001985",20251130,20251130,4,3,1,1,3,3,0.7,4,4,0
"TCKT001986",20250506,20250506,18,1,6,2,3,1,0.53,72,4,0
"TCKT001987",20250620,20250621,1,1,8,4,1,1,17.35,1,3.4,1
"TCKT001988",20250612,20250612,1,1,5,2,3,2,1.56,1,1.1,1
"TCKT001989",20250219,20250220,5,4,6,2,1,3,1.9,4,3,0
"TCKT001990",20250102,20250102,3,3,4,4,3,1,1.67,1,2.1,1
"TCKT001991",20251008,0,12,3,3,4,4,3,,2,,0
"TCKT001992",20251106,20251106,9,7,6,4,3,1,1.2,24,1.4,0
"TCKT001993",20250220,0,8,2,2,2,4,2,,72,,0
"TCKT001994",20250527,20250530,19,6,8,1,1,1,65.25,4,2.7,1
"TCKT001995",20250607,20250608,15,6,6,2,3,1,27.8,8,4.1,1
"TCKT001996",20250604,20250604,7,6,2,4,3,2,2.1,2,2.1,1
"TCKT001997",20250315,20250315,12,3,2,2,1,2,2.43,2,3.3,1
"TCKT001998",20251019,0,16,7,8,2,6,1,,12,,0
"TCKT001999",20250627,0,4,3,4,1,5,2,,4,,0
"TCKT002000",20250920,0,2,2,4,2,2,3,,1,,0
"TCKT002001",20250328,20250329,8,2,4,1,1,3,16.55,72,2.2,0
"TCKT002002",20250409,20250409,4,3,8,4,3,3,0.75,4,2.5,0
"TCKT002003",20250606,20250607,5,4,7,3,3,3,18.98,4,2.3,1
"TCKT002004",20250112,20250115,7,6,2,2,1,3,77.86,2,4.7,1
"TCKT002005",20250321,20250322,4,3,2,2,3,2,14.38,4,5,1
"TCKT002006",20250909,20250909,20,4,5,3,3,2,1.7,12,3.2,0
"TCKT002007",20250209,20250210,3,3,3,3,1,3,6.28,1,2.3,1
"TCKT002008",20250504,20250504,15,6,7,2,1,2,1.02,8,3.8,0
"TCKT002009",20250402,20250402,8,2,4,4,3,1,9.26,72,2,0
"TCKT002010",20250218,0,7,6,2,1,2,3,,2,,0
"TCKT002011",20250816,20250816,20,4,3,1,3,2,1.61,12,4.5,0
"TCKT002012",20250531,20250603,4,3,4,4,3,1,74.9,4,4.5,1
"TCKT002013",20251123,20251123,17,4,8,2,3,1,4.01,8,1.5,0
"TCKT002014",20250519,0,2,2,7,3,6,3,,1,,0
"TCKT002015",20250407,0,2,2,7,1,5,2,,1,,0
"TCKT002016",20251031,20251104,1,1,8,2,3,1,86.64,1,4.3,1
"TCKT002017",20250618,20250618,1,1,8,4,1,2,1.08,1,1.9,1
"TCKT002018",20250625,20250625,16,7,7,1,1,1,3.53,12,3.2,0
"TCKT002019",20251102,20251102,3,3,5,1,3,2,3.83,1,1.2,1
"TCKT002020",20251128,20251128,4,3,5,2,3,3,0.69,4,4.7,0
"TCKT002021",20250508,20250510,16,7,2,3,3,3,39.23,12,2.6,1
"TCKT002022",20251118,20251119,16,7,8,4,3,2,6.97,12,3.9,0
"TCKT002023",20251103,20251109,9,7,1,3,3,2,140.57,24,5,1
"TCKT002024",20250522,20250522,9,7,7,4,1,1,1.36,24,5,0
"TCKT002025",20250810,20250815,1,1,3,4,1,1,101.75,1,2.9,1
"TCKT002026",20250626,20250627,3,3,5,2,3,3,37.65,1,1.3,1
"TCKT002027",20250307,20250308,20,4,2,2,1,3,11.64,12,4.9,0
"TCKT002028",20251124,20251125,18,1,4,3,1,2,21.26,72,2,0
"TCKT002029",20250502,20250502,20,4,6,2,3,2,0.69,12,2.5,0
"TCKT002030",20250208,20250208,4,3,3,1,1,1,1.97,4,2.7,0
"TCKT002031",20250923,20250927,11,7,2,3,3,1,99.08,8,3.5,1
"TCKT002032",20250306,20250309,19,6,8,2,3,3,78.2,4,1.8,1
"TCKT002033",20250404,20250404,12,3,1,1,1,1,3.86,2,1.7,1
"TCKT002034",20250727,20250729,5,4,8,2,3,1,28.62,4,3.8,1
"TCKT002035",20250808,20250809,1,1,7,2,1,1,2.15,1,3.4,1
"TCKT002036",20250221,20250221,10,2,4,4,1,2,6.09,2,2.5,1
"TCKT002037",20250222,20250222,7,6,1,1,1,1,3.19,2,2,1
"TCKT002038",20251115,0,17,4,2,4,6,3,,8,,0
"TCKT002039",20250514,20250515,20,4,6,1,1,2,1.19,12,4.7,0
"TCKT002040",20250308,20250308,16,7,8,2,3,2,4.57,12,1.3,0
"TCKT002041",20251015,20251015,13,5,1,1,1,2,6.24,48,2.3,0
"TCKT002042",20250529,20250529,6,5,3,4,3,2,1.91,24,2.3,0
"TCKT002043",20250430,20250430,15,6,8,4,3,2,2.28,8,2.3,0
"TCKT002044",20250219,20250220,2,2,4,2,3,3,11.36,1,1.2,1
"TCKT002045",20250514,20250515,3,3,1,3,3,3,8.26,1,2.2,1
"TCKT002046",20250427,0,10,2,5,2,6,2,,2,,0
"TCKT002047",20250803,0,3,3,2,4,6,1,,1,,0
"TCKT002048",20250215,20250216,16,7,8,4,1,3,9.39,12,3.4,0
"TCKT002049",20250716,20250718,16,7,4,3,1,2,42.51,12,4.5,1
"TCKT002050",20250513,20250513,20,4,2,2,3,1,7.4,12,4.6,0
"TCKT002051",20250111,20250115,12,3,3,2,1,3,89.8,2,2.5,1
"TCKT002052",20250923,20250923,16,7,7,4,3,2,1.68,12,1.2,0
"TCKT002053",20250508,20250508,7,6,5,4,1,3,1.06,2,3.3,0
"TCKT002054",20250913,20250913,19,6,8,1,1,1,2.07,4,4.7,0
"TCKT002055",20250225,20250226,1,1,5,3,1,1,16.96,1,1.2,1
"TCKT002056",20251125,20251125,1,1,7,1,3,2,3.67,1,4.9,1
"TCKT002057",20250507,20250508,9,7,4,3,1,3,31.93,24,3.1,1
"TCKT002058",20250209,20250210,3,3,3,4,3,2,39.21,1,1.1,1
"TCKT002059",20251014,20251015,15,6,3,3,3,3,13.06,8,2.4,1
"TCKT002060",20250518,20250519,3,3,8,2,3,3,27.93,1,2.6,1
"TCKT002061",20250511,20250511,3,3,8,2,1,3,0.62,1,1.6,0
"TCKT002062",20251004,20251004,14,1,8,4,3,1,5.45,48,2.5,0
"TCKT002063",20250109,20250109,20,4,8,2,3,1,1.38,12,2.8,0
"TCKT002064",20250709,20250711,4,3,2,2,1,2,35.19,4,2.2,1
"TCKT002065",20250405,20250406,3,3,8,1,3,2,1.6,1,2.9,1
"TCKT002066",20250418,20250418,6,5,6,4,1,3,1.88,24,2.9,0
"TCKT002067",20250412,20250412,10,2,6,1,3,3,1.58,2,1.1,0
"TCKT002068",20250725,20250725,5,4,3,4,1,2,0.98,4,4.1,0
"TCKT002069",20250825,20250826,7,6,5,4,1,2,8.26,2,3.1,1
"TCKT002070",20250726,20250726,15,6,8,4,3,1,10.4,8,3.5,1
"TCKT002071",20250717,0,9,7,2,3,4,2,,24,,0
"TCKT002072",20251028,20251028,14,1,6,4,1,2,7.93,48,2.5,0
"TCKT002073",20250707,20250708,6,5,8,4,3,3,20.71,24,4.7,0
"TCKT002074",20250102,20250103,13,5,3,4,1,1,14,48,2.2,0
"TCKT002075",20250419,20250420,17,4,1,2,3,1,9.23,8,2.2,1
"TCKT002076",20250511,20250512,11,7,2,1,1,2,10.2,8,3.2,1
"TCKT002077",20250630,20250702,18,1,6,1,1,1,45.62,72,3.4,0
"TCKT002078",20251125,20251125,6,5,7,4,1,2,1.41,24,1.9,0
"TCKT002079",20250108,20250110,1,1,6,2,1,2,25.56,1,4.3,1
"TCKT002080",20250916,20250916,18,1,2,4,1,1,1.77,72,2.9,0
"TCKT002081",20250805,20250808,8,2,6,2,3,1,72.98,72,2.1,1
"TCKT002082",20250715,20250721,9,7,3,1,1,1,142.23,24,4.8,1
"TCKT002083",20250430,20250430,18,1,8,1,1,3,1.67,72,3.7,0
"TCKT002084",20250625,20250626,8,2,7,1,3,1,20.8,72,3.3,0
"TCKT002085",20250608,20250609,12,3,7,2,3,2,12.25,2,1.7,1
"TCKT002086",20250222,20250223,12,3,8,2,3,3,31.39,2,1.7,1
"TCKT002087",20250718,20250718,4,3,6,3,1,2,0.97,4,3.5,0
"TCKT002088",20251021,20251022,13,5,5,3,1,2,2.94,48,2.5,0
"TCKT002089",20251027,20251031,6,5,6,4,3,2,82.7,24,4.8,1
"TCKT002090",20250507,20250511,11,7,3,3,3,1,91.94,8,2.1,1
"TCKT002091",20250825,20250825,19,6,6,2,1,3,16.05,4,2,1
"TCKT002092",20250301,20250305,18,1,1,4,3,2,86.46,72,3.6,1
"TCKT002093",20250715,20250718,13,5,4,1,1,2,68.67,48,1.8,1
"TCKT002094",20251118,20251118,6,5,1,2,3,2,0.93,24,2.6,0
"TCKT002095",20251007,20251011,16,7,6,3,1,2,113.01,12,1.3,1
"TCKT002096",20250303,20250303,12,3,5,1,3,1,1.1,2,3,0
"TCKT002097",20250130,20250131,6,5,7,1,1,3,15.52,24,2.2,0
"TCKT002098",20250928,20250929,18,1,2,4,3,3,2.73,72,2.3,0
"TCKT002099",20250328,0,1,1,6,4,6,1,,1,,0
"TCKT002100",20250113,0,5,4,4,3,2,3,,4,,0
"TCKT002101",20251119,20251120,10,2,1,3,1,2,6.31,2,2,1
"TCKT002102",20250501,20250501,16,7,2,3,3,1,7.09,12,4.6,0
"TCKT002103",20250610,20250612,17,4,2,3,1,3,63.65,8,3.1,1
"TCKT002104",20251124,20251125,14,1,7,1,1,2,6.31,48,1.2,0
"TCKT002105",20250812,20250812,16,7,8,2,3,3,7.19,12,1.7,0
"TCKT002106",20250811,20250812,2,2,8,1,1,1,15.25,1,1.9,1
"TCKT002107",20250419,20250421,15,6,8,3,3,3,44.15,8,3.8,1
"TCKT002108",20250720,20250721,16,7,5,2,1,1,19.74,12,4.9,1
"TCKT002109",20250808,20250810,5,4,5,1,3,1,56.75,4,4.2,1
"TCKT002110",20250428,20250430,15,6,5,1,1,2,55.67,8,1.7,1
"TCKT002111",20250308,20250309,16,7,1,2,1,3,23.54,12,2.8,1
"TCKT002112",20250214,20250218,14,1,4,3,1,1,114.23,48,4.6,1
"TCKT002113",20250806,0,18,1,2,2,2,2,,72,,0
"TCKT002114",20250416,20250417,7,6,2,1,1,2,15.24,2,2.4,1
"TCKT002115",20250517,20250517,15,6,6,3,3,3,2.03,8,3.6,0
"TCKT002116",20250201,20250203,14,1,3,2,3,1,39.95,48,2,0
"TCKT002117",20250426,20250427,2,2,8,4,1,2,14.16,1,1.2,1
"TCKT002118",20250806,20250807,19,6,1,1,3,1,26.49,4,1.6,1
"TCKT002119",20250605,20250607,4,3,7,1,3,2,62.62,4,3.6,1
"TCKT002120",20251115,20251116,9,7,5,4,1,3,11.66,24,3.4,0
"TCKT002121",20250923,20250924,8,2,6,2,1,1,21.74,72,4,0
"TCKT002122",20250810,20250811,2,2,5,1,1,3,14.75,1,2.8,1
"TCKT002123",20250313,20250314,6,5,4,2,3,3,13.88,24,3.4,0
